"idno";"intnum";"start";"unlikelystart";"end";"unlikelyend"
2770;105;2021-07-21 14:51:00;"";2021-07-21 15:34:00;""
2771;105;2021-07-19 18:15:00;"";2021-07-19 19:07:00;""
2773;215;2021-07-13 17:35:00;"";2021-07-13 18:38:00;""
2775;215;2021-07-11 17:45:00;"";2021-07-11 18:47:00;""
2776;215;2021-07-18 16:49:00;"";2021-07-18 17:47:00;""
2778;215;2021-07-12 17:30:00;"";2021-07-12 18:48:00;""
2782;148;2021-07-14 11:05:00;"";2021-07-14 11:59:00;""
2783;148;2021-07-18 20:30:00;"";2021-07-18 21:14:00;""
2784;148;2021-07-15 14:13:00;"";2021-07-15 14:54:00;""
2785;83;2021-09-05 13:53:00;"";2021-09-05 14:56:00;""
2786;83;2021-09-04 19:33:00;"";2021-09-04 20:37:00;""
2787;83;2021-09-15 16:35:00;"";2021-09-15 17:26:00;""
2789;83;2021-09-10 19:16:00;"";2021-09-10 19:48:00;""
2790;83;2021-09-08 17:09:00;"";2021-09-08 17:48:00;""
2792;202;2021-08-09 17:39:00;"";2021-08-09 18:38:00;""
2794;202;2021-08-07 17:11:00;"";2021-08-07 17:53:00;""
2795;202;2021-08-10 16:54:00;"";2021-08-10 17:57:00;""
2796;202;2021-08-12 14:16:00;"";2021-08-12 15:18:00;""
2797;124;2021-08-31 12:19:00;"";2021-08-31 13:25:00;""
2800;124;2021-08-30 17:41:00;"";2021-08-30 19:11:00;""
2801;124;2021-08-30 19:44:00;"";2021-08-30 21:04:00;""
2802;124;2021-08-30 21:43:00;"";2021-08-30 22:33:00;""
2803;174;2021-09-25 17:24:00;"";2021-09-25 18:33:00;""
2804;174;2021-09-16 15:32:00;"";2021-09-16 16:34:00;""
2805;174;2021-09-21 10:52:00;"";2021-09-21 11:55:00;""
2806;174;2021-09-16 18:10:00;"";2021-09-16 18:57:00;""
2807;174;2021-09-15 15:08:00;"";2021-09-15 16:03:00;""
2808;174;2021-09-17 20:54:00;"";2021-09-17 21:58:00;""
2810;15;2021-07-25 18:00:00;"";2021-07-25 19:10:00;""
2811;15;2021-07-21 15:29:00;"";2021-07-21 16:48:00;""
2812;15;2021-07-24 20:15:00;"";2021-07-24 21:33:00;""
2813;15;2021-08-02 14:24:00;"";2021-08-02 15:17:00;""
2814;15;2021-07-26 17:56:00;"";2021-07-26 18:48:00;""
2815;70;2021-07-28 11:07:00;"";2021-07-28 11:46:00;""
2816;70;2021-07-24 13:05:00;"";2021-07-24 14:02:00;""
2817;70;2021-07-26 18:36:00;"";2021-07-26 19:11:00;""
2819;70;2021-07-22 20:15:00;"";2021-07-22 21:17:00;""
2821;29;2021-07-27 11:49:00;"";2021-07-27 12:41:00;""
2823;29;2021-07-26 17:41:00;"";2021-07-26 18:51:00;""
2824;29;2021-07-23 14:54:00;"";2021-07-23 15:53:00;""
2825;29;2021-07-25 17:13:00;"";2021-07-25 18:08:00;""
2826;29;2021-07-30 15:57:00;"";2021-07-30 16:49:00;""
2827;5;2021-08-12 15:39:00;"";2021-08-12 17:20:00;""
2828;5;2021-08-11 14:16:00;"";2021-08-11 15:12:00;""
2829;5;2021-08-18 10:59:00;"";2021-08-18 12:10:00;""
2830;5;2021-08-10 17:45:00;"";2021-08-10 19:22:00;""
2831;5;2021-08-14 14:07:00;"";2021-08-14 15:06:00;""
2832;5;2021-08-11 16:17:00;"";2021-08-11 17:19:00;""
2833;197;2021-08-13 10:43:00;"";2021-08-13 12:01:00;""
2834;197;2021-08-13 12:50:00;"";2021-08-13 13:33:00;""
2835;197;2021-08-17 15:32:00;"";2021-08-17 16:36:00;""
2836;197;2021-08-12 19:00:00;"";2021-08-12 19:47:00;""
2840;183;2021-07-14 14:11:00;"";2021-07-14 15:22:00;""
2841;183;2021-07-14 15:48:00;"";2021-07-14 16:59:00;""
2842;183;2021-07-15 13:31:00;"";2021-07-15 14:26:00;""
2843;183;2021-07-18 19:07:00;"";2021-07-18 20:06:00;""
2844;183;2021-07-14 18:04:00;"";2021-07-14 19:12:00;""
2845;96;2021-08-06 15:48:00;"";2021-08-06 16:41:00;""
2846;96;2021-08-11 12:39:00;"";2021-08-11 13:28:00;""
2847;96;2021-08-06 18:37:00;"";2021-08-06 19:20:00;""
2848;96;2021-08-16 21:02:00;"";2021-08-16 21:48:00;""
2849;96;2021-08-12 20:10:00;"";2021-08-12 21:06:00;""
2852;175;2021-09-15 11:48:00;"";2021-09-15 12:42:00;""
2853;175;2021-09-17 13:45:00;"";2021-09-17 14:57:00;""
2854;175;2021-09-14 14:32:00;"";2021-09-14 15:19:00;""
2856;175;2021-09-21 16:41:00;"";2021-09-21 17:27:00;""
2857;42;2021-08-18 17:35:00;"";2021-08-18 18:32:00;""
2858;42;2021-08-08 15:37:00;"";2021-08-08 16:33:00;""
2859;42;2021-08-10 12:23:00;"";2021-08-10 13:14:00;""
2861;42;2021-08-10 14:28:00;"";2021-08-10 15:16:00;""
2863;51;2021-08-14 16:36:00;"";2021-08-14 17:21:00;""
2864;51;2021-08-17 10:57:00;"";2021-08-17 11:32:00;""
2866;51;2021-08-17 15:04:00;"";2021-08-17 16:22:00;""
2867;51;2021-08-21 14:51:00;"";2021-08-21 15:35:00;""
2868;51;2021-08-19 13:54:00;"";2021-08-19 14:28:00;""
2869;19;2021-08-15 13:51:00;"";2021-08-15 14:49:00;""
2870;19;2021-08-21 15:28:00;"";2021-08-21 16:30:00;""
2871;19;2021-08-18 16:09:00;"";2021-08-18 17:06:00;""
2872;19;2021-08-16 15:09:00;"";2021-08-16 16:04:00;""
2874;19;2021-08-23 13:17:00;"";2021-08-23 14:09:00;""
2875;37;2021-08-28 07:35:00;"";2021-08-28 08:57:00;""
2878;37;2021-08-27 11:04:00;"";2021-08-27 12:32:00;""
2879;37;2021-08-24 17:58:00;"";2021-08-24 18:47:00;""
2880;37;2021-09-03 15:55:00;"";2021-09-03 16:51:00;""
2881;179;2021-08-12 09:09:00;"";2021-08-12 09:57:00;""
2882;179;2021-08-10 18:48:00;"";2021-08-10 19:37:00;""
2885;179;2021-08-09 17:42:00;"";2021-08-09 18:32:00;""
2886;179;2021-08-13 16:23:00;"";2021-08-13 17:15:00;""
2887;212;2021-07-26 10:47:00;"";2021-07-26 11:48:00;""
2889;212;2021-07-21 14:01:00;"";2021-07-21 14:56:00;""
2890;212;2021-07-25 17:41:00;"";2021-07-25 18:12:00;""
2891;212;2021-07-21 16:14:00;"";2021-07-21 17:08:00;""
2892;212;2021-07-31 19:18:00;"";2021-07-31 20:10:00;""
2894;46;2021-07-16 17:42:00;"";2021-07-16 18:24:00;""
2895;46;2021-07-13 11:59:00;"";2021-07-13 12:52:00;""
2896;46;2021-07-10 14:18:00;"";2021-07-10 14:53:00;""
2897;46;2021-07-08 17:42:00;"";2021-07-08 18:34:00;""
2899;9;2021-08-08 18:48:00;"";2021-08-08 20:04:00;""
2900;9;2021-08-04 18:30:00;"";2021-08-04 19:26:00;""
2902;9;2021-08-05 16:31:00;"";2021-08-05 17:27:00;""
2905;107;2021-07-22 14:45:00;"";2021-07-22 15:54:00;""
2906;107;2021-07-25 15:52:00;"";2021-07-25 16:54:00;""
2907;107;2021-07-27 15:57:00;"";2021-07-27 16:50:00;""
2908;107;2021-07-29 10:52:00;"";2021-07-29 11:33:00;""
2909;107;2021-07-29 12:38:00;"";2021-07-29 13:40:00;""
2910;107;2021-07-23 16:40:00;"";2021-07-23 17:40:00;""
2912;55;2021-08-09 12:14:00;"";2021-08-09 12:58:00;""
2913;55;2021-08-14 16:58:00;"";2021-08-14 17:37:00;""
2914;55;2021-08-12 15:47:00;"";2021-08-12 16:54:00;""
2915;55;2021-08-11 12:49:00;"";2021-08-11 13:33:00;""
2916;55;2021-08-19 19:52:00;"";2021-08-19 20:37:00;""
2918;203;2021-07-28 10:54:00;"";2021-07-28 11:34:00;""
2919;203;2021-07-21 19:56:00;"";2021-07-21 20:38:00;""
2920;203;2021-07-24 17:38:00;"";2021-07-24 18:13:00;""
2921;203;2021-07-28 12:46:00;"";2021-07-28 13:24:00;""
2922;203;2021-07-26 14:42:00;"";2021-07-26 15:38:00;""
2923;77;2021-08-11 17:40:00;"";2021-08-11 18:40:00;""
2924;77;2021-08-10 16:10:00;"";2021-08-10 17:05:00;""
2925;77;2021-08-09 18:47:00;"";2021-08-09 19:44:00;""
2926;77;2021-08-10 18:49:00;"";2021-08-10 19:46:00;""
2928;77;2021-08-09 21:05:00;"";2021-08-09 21:51:00;""
2930;73;2021-09-20 17:55:00;"";2021-09-20 18:52:00;""
2931;73;2021-09-17 12:50:00;"";2021-09-17 13:38:00;""
2932;73;2021-09-14 15:01:00;"";2021-09-14 15:54:00;""
2933;73;2021-09-19 12:40:00;"";2021-09-19 13:40:00;""
2934;73;2021-09-14 16:54:00;"";2021-09-14 17:50:00;""
2936;171;2021-08-15 20:14:00;"";2021-08-15 21:12:00;""
2938;171;2021-08-13 16:50:00;"";2021-08-13 17:28:00;""
2939;171;2021-08-10 14:51:00;"";2021-08-10 15:43:00;""
2940;171;2021-08-10 17:31:00;"";2021-08-10 18:27:00;""
2942;40;2021-07-13 19:24:00;"";2021-07-13 20:26:00;""
2943;40;2021-07-09 18:04:00;"";2021-07-09 19:04:00;""
2944;40;2021-07-10 14:07:00;"";2021-07-10 15:01:00;""
2945;40;2021-07-13 21:52:00;"";2021-07-13 22:52:00;""
2947;41;2021-08-05 13:39:00;"";2021-08-05 14:23:00;""
2948;41;2021-08-04 11:16:00;"";2021-08-04 12:30:00;""
2950;41;2021-08-12 17:49:00;"";2021-08-12 18:39:00;""
2951;41;2021-08-05 15:52:00;"";2021-08-05 16:41:00;""
2952;41;2021-08-05 17:25:00;"";2021-08-05 18:14:00;""
2953;209;2021-07-26 17:39:00;"";2021-07-26 18:46:00;""
2955;209;2021-07-31 11:07:00;"";2021-07-31 12:09:00;""
2956;209;2021-07-21 21:31:00;"";2021-07-21 22:17:00;""
2957;209;2021-07-23 14:06:00;"";2021-07-23 15:14:00;""
2958;209;2021-07-24 16:45:00;"";2021-07-24 17:35:00;""
2959;134;2021-07-12 18:53:00;"";2021-07-12 19:56:00;""
2960;134;2021-07-07 17:37:00;"";2021-07-07 18:20:00;""
2961;134;2021-07-14 11:34:00;"";2021-07-14 12:47:00;""
2963;134;2021-07-10 12:05:00;"";2021-07-10 12:49:00;""
2964;134;2021-07-07 20:09:00;"";2021-07-07 21:24:00;""
2966;24;2021-08-28 18:39:00;"";2021-08-28 19:38:00;""
2967;24;2021-08-29 19:40:00;"";2021-08-29 20:13:00;""
2969;24;2021-08-31 17:35:00;"";2021-08-31 18:25:00;""
2971;185;2021-08-14 15:06:00;"";2021-08-14 16:09:00;""
2973;185;2021-08-09 17:44:00;"";2021-08-09 18:27:00;""
2974;185;2021-08-10 15:27:00;"";2021-08-10 16:16:00;""
2975;185;2021-08-11 18:32:00;"";2021-08-11 19:46:00;""
2978;76;2021-08-09 16:30:00;"";2021-08-09 17:29:00;""
2979;76;2021-08-08 16:56:00;"";2021-08-08 18:09:00;""
2980;76;2021-08-08 18:24:00;"";2021-08-08 19:16:00;""
2982;76;2021-08-07 11:58:00;"";2021-08-07 12:57:00;""
2983;18;2021-08-27 14:35:00;"";2021-08-27 15:43:00;""
2984;18;2021-08-28 14:02:00;"";2021-08-28 14:52:00;""
2985;18;2021-08-25 16:50:00;"";2021-08-25 17:45:00;""
2987;18;2021-08-29 17:19:00;"";2021-08-29 18:08:00;""
2988;18;2021-08-26 10:39:00;"";2021-08-26 11:20:00;""
2989;11;2021-08-14 10:15:00;"";2021-08-14 11:15:00;""
2991;11;2021-08-14 12:01:00;"";2021-08-14 12:57:00;""
2992;11;2021-08-19 14:40:00;"";2021-08-19 15:23:00;""
2993;11;2021-08-18 13:47:00;"";2021-08-18 14:23:00;""
2994;11;2021-08-19 16:59:00;"";2021-08-19 17:58:00;""
2996;43;2021-08-09 09:15:00;"";2021-08-09 09:55:00;""
2998;43;2021-08-08 16:13:00;"";2021-08-08 17:10:00;""
2999;43;2021-08-10 19:18:00;"";2021-08-10 20:12:00;""
3001;56;2021-07-07 10:07:00;"";2021-07-07 11:29:00;""
3002;56;2021-07-08 14:58:00;"";2021-07-08 16:25:00;""
3004;56;2021-07-11 17:38:00;"";2021-07-11 18:35:00;""
3005;56;2021-07-13 11:05:00;"";2021-07-13 12:07:00;""
3006;56;2021-07-11 19:30:00;"";2021-07-11 20:14:00;""
3007;107;2021-08-05 14:25:00;"";2021-08-05 15:15:00;""
3008;107;2021-08-10 16:11:00;"";2021-08-10 17:25:00;""
3009;107;2021-08-10 18:58:00;"";2021-08-10 19:40:00;""
3011;107;2021-08-08 15:08:00;"";2021-08-08 16:13:00;""
3012;107;2021-08-13 17:19:00;"";2021-08-13 18:14:00;""
3013;56;2021-08-05 16:06:00;"";2021-08-05 17:08:00;""
3015;56;2021-08-09 14:45:00;"";2021-08-09 15:50:00;""
3016;56;2021-08-07 19:58:00;"";2021-08-07 20:45:00;""
3017;56;2021-08-11 13:40:00;"";2021-08-11 14:27:00;""
3018;56;2021-08-08 13:47:00;"";2021-08-08 14:17:00;""
3019;87;2021-08-08 18:57:00;"";2021-08-08 19:37:00;""
3020;87;2021-08-08 20:35:00;"";2021-08-08 21:36:00;""
3021;87;2021-08-05 19:25:00;"";2021-08-05 20:16:00;""
3023;87;2021-08-09 21:44:00;"";2021-08-09 23:05:00;"unlikely end time"
3024;87;2021-08-05 21:16:00;"";2021-08-05 22:16:00;""
3025;122;2021-07-13 10:48:00;"";2021-07-13 11:47:00;""
3026;122;2021-07-16 16:15:00;"";2021-07-16 17:10:00;""
3027;122;2021-07-18 19:48:00;"";2021-07-18 20:54:00;""
3028;122;2021-07-18 21:51:00;"";2021-07-18 22:37:00;""
3029;122;2021-07-17 10:47:00;"";2021-07-17 11:34:00;""
3030;122;2021-07-21 12:11:00;"";2021-07-21 13:14:00;""
3032;50;2021-07-16 19:56:00;"";2021-07-16 21:09:00;""
3034;50;2021-07-13 11:41:00;"";2021-07-13 12:32:00;""
3035;50;2021-07-20 14:33:00;"";2021-07-20 15:11:00;""
3037;172;2021-08-13 17:33:00;"";2021-08-13 18:14:00;""
3040;172;2021-08-07 18:21:00;"";2021-08-07 18:54:00;""
3041;172;2021-08-12 21:57:00;"";2021-08-12 22:33:00;""
3043;28;2021-08-16 18:53:00;"";2021-08-16 19:50:00;""
3044;28;2021-08-23 17:03:00;"";2021-08-23 18:03:00;""
3046;28;2021-08-18 18:52:00;"";2021-08-18 19:40:00;""
3047;28;2021-08-24 17:59:00;"";2021-08-24 19:03:00;""
3048;28;2021-08-16 21:33:00;"";2021-08-16 22:18:00;""
3049;146;2021-08-22 11:27:00;"";2021-08-22 12:13:00;""
3050;146;2021-08-18 15:55:00;"";2021-08-18 16:52:00;""
3051;146;2021-08-18 18:27:00;"";2021-08-18 19:22:00;""
3054;146;2021-08-17 12:19:00;"";2021-08-17 13:02:00;""
3055;190;2021-08-08 18:17:00;"";2021-08-08 19:15:00;""
3057;190;2021-08-07 18:06:00;"";2021-08-07 19:10:00;""
3058;190;2021-08-12 17:09:00;"";2021-08-12 17:58:00;""
3059;190;2021-08-10 20:00:00;"";2021-08-10 20:47:00;""
3060;190;2021-08-09 10:00:00;"";2021-08-09 11:08:00;""
3061;200;2021-08-13 11:05:00;"";2021-08-13 12:03:00;""
3062;200;2021-08-12 16:54:00;"";2021-08-12 17:50:00;""
3064;200;2021-08-15 09:25:00;"";2021-08-15 10:57:00;""
3065;200;2021-08-13 13:45:00;"";2021-08-13 14:48:00;""
3066;200;2021-08-10 10:14:00;"";2021-08-10 11:12:00;""
3067;203;2021-07-20 17:57:00;"";2021-07-20 18:28:00;""
3068;203;2021-07-22 18:10:00;"";2021-07-22 18:45:00;""
3069;203;2021-07-15 13:14:00;"";2021-07-15 14:02:00;""
3071;203;2021-07-14 16:27:00;"";2021-07-14 17:10:00;""
3072;203;2021-07-15 16:05:00;"";2021-07-15 16:52:00;""
3073;63;2021-08-09 19:22:00;"";2021-08-09 20:05:00;""
3074;63;2021-08-09 21:04:00;"";2021-08-09 21:59:00;""
3075;63;2021-08-06 14:38:00;"";2021-08-06 15:32:00;""
3076;63;2021-08-08 14:21:00;"";2021-08-08 14:57:00;""
3077;63;2021-08-07 20:52:00;"";2021-08-07 21:53:00;""
3078;63;2021-08-10 16:44:00;"";2021-08-10 17:33:00;""
3080;158;2021-07-29 15:47:00;"";2021-07-29 16:31:00;""
3081;158;2021-08-02 18:10:00;"";2021-08-02 19:19:00;""
3082;158;2021-08-06 16:50:00;"";2021-08-06 17:40:00;""
3083;158;2021-08-01 14:37:00;"";2021-08-01 15:20:00;""
3085;165;2021-07-07 12:56:00;"";2021-07-07 14:07:00;""
3087;165;2021-07-12 19:47:00;"";2021-07-12 21:08:00;""
3088;165;2021-07-15 17:01:00;"";2021-07-15 17:40:00;""
3090;165;2021-07-10 11:38:00;"";2021-07-10 12:52:00;""
3092;52;2021-07-09 16:49:00;"";2021-07-09 17:49:00;""
3093;52;2021-07-13 09:43:00;"";2021-07-13 10:41:00;""
3094;52;2021-07-14 15:32:00;"";2021-07-14 16:23:00;""
3095;52;2021-07-13 12:17:00;"";2021-07-13 13:09:00;""
3096;52;2021-07-11 11:17:00;"";2021-07-11 12:09:00;""
3098;159;2021-08-06 18:30:00;"";2021-08-06 19:27:00;""
3099;159;2021-08-08 12:05:00;"";2021-08-08 12:39:00;""
3101;159;2021-08-09 18:02:00;"";2021-08-09 18:50:00;""
3102;159;2021-08-09 20:11:00;"";2021-08-09 21:01:00;""
3105;66;2021-08-11 16:30:00;"";2021-08-11 17:05:00;""
3107;66;2021-08-10 20:29:00;"";2021-08-10 21:14:00;""
3108;66;2021-08-05 15:11:00;"";2021-08-05 15:49:00;""
3110;7;2021-08-06 11:33:00;"";2021-08-06 12:17:00;""
3111;7;2021-08-14 15:48:00;"";2021-08-14 17:00:00;""
3114;7;2021-08-08 19:29:00;"";2021-08-08 20:34:00;""
3115;41;2021-07-16 16:12:00;"";2021-07-16 17:05:00;""
3117;41;2021-07-18 18:41:00;"";2021-07-18 19:34:00;""
3118;41;2021-07-13 11:35:00;"";2021-07-13 12:32:00;""
3119;41;2021-07-26 13:56:00;"";2021-07-26 14:51:00;""
3120;41;2021-07-17 13:22:00;"";2021-07-17 14:17:00;""
3122;143;2021-08-11 14:33:00;"";2021-08-11 15:11:00;""
3123;143;2021-08-13 15:57:00;"";2021-08-13 17:00:00;""
3125;143;2021-08-13 18:37:00;"";2021-08-13 19:35:00;""
3126;143;2021-08-12 15:40:00;"";2021-08-12 16:55:00;""
3127;7;2021-07-16 18:58:00;"";2021-07-16 19:45:00;""
3128;7;2021-07-13 15:56:00;"";2021-07-13 16:59:00;""
3129;7;2021-07-13 18:02:00;"";2021-07-13 18:42:00;""
3131;7;2021-07-18 17:10:00;"";2021-07-18 17:56:00;""
3132;7;2021-07-19 19:07:00;"";2021-07-19 19:46:00;""
3133;151;2021-07-19 16:36:00;"";2021-07-19 17:31:00;""
3134;151;2021-07-28 16:42:00;"";2021-07-28 17:30:00;""
3135;151;2021-07-15 20:19:00;"";2021-07-15 21:38:00;""
3137;151;2021-07-19 18:55:00;"";2021-07-19 19:46:00;""
3138;151;2021-07-22 20:33:00;"";2021-07-22 21:20:00;""
3139;55;2021-09-12 17:10:00;"";2021-09-12 18:01:00;""
3140;55;2021-09-08 13:42:00;"";2021-09-08 14:40:00;""
3141;55;2021-09-14 18:36:00;"";2021-09-14 19:22:00;""
3142;55;2021-09-07 16:51:00;"";2021-09-07 17:39:00;""
3143;55;2021-09-10 11:56:00;"";2021-09-10 12:52:00;""
3145;199;2021-09-04 17:39:00;"";2021-09-04 18:39:00;""
3146;199;2021-09-07 10:10:00;"";2021-09-07 11:13:00;""
3147;199;2021-08-30 11:06:00;"";2021-08-30 11:54:00;""
3149;199;2021-09-02 10:38:00;"";2021-09-02 11:31:00;""
3150;199;2021-09-05 11:22:00;"";2021-09-05 11:56:00;""
3152;155;2021-07-09 14:47:00;"";2021-07-09 15:37:00;""
3154;155;2021-07-10 15:43:00;"";2021-07-10 16:33:00;""
3156;155;2021-07-12 15:07:00;"";2021-07-12 15:56:00;""
3158;129;2021-07-10 11:59:00;"";2021-07-10 12:46:00;""
3159;129;2021-07-10 14:21:00;"";2021-07-10 15:01:00;""
3160;129;2021-07-13 11:56:00;"";2021-07-13 12:32:00;""
3161;129;2021-07-09 15:51:00;"";2021-07-09 17:03:00;""
3162;129;2021-07-13 13:29:00;"";2021-07-13 14:28:00;""
3165;178;2021-07-26 13:27:00;"";2021-07-26 14:17:00;""
3166;178;2021-07-25 17:02:00;"";2021-07-25 18:00:00;""
3167;178;2021-07-27 19:20:00;"";2021-07-27 20:16:00;""
3168;178;2021-07-27 21:47:00;"";2021-07-27 22:15:00;""
3169;5;2021-07-14 16:04:00;"";2021-07-14 17:34:00;""
3171;5;2021-07-19 18:37:00;"";2021-07-19 19:58:00;""
3172;5;2021-07-18 16:17:00;"";2021-07-18 17:24:00;""
3173;5;2021-07-20 19:04:00;"";2021-07-20 20:29:00;""
3174;5;2021-07-13 19:42:00;"";2021-07-13 20:59:00;""
3175;194;2021-08-08 19:42:00;"";2021-08-08 20:14:00;""
3176;194;2021-08-10 17:17:00;"";2021-08-10 17:53:00;""
3177;194;2021-08-12 08:41:00;"";2021-08-12 09:13:00;""
3178;194;2021-08-05 18:24:00;"";2021-08-05 19:00:00;""
3179;194;2021-08-05 19:54:00;"";2021-08-05 20:28:00;""
3180;194;2021-08-07 10:08:00;"";2021-08-07 10:37:00;""
3182;96;2021-08-09 15:23:00;"";2021-08-09 16:15:00;""
3183;96;2021-08-08 15:50:00;"";2021-08-08 16:46:00;""
3185;96;2021-08-09 17:21:00;"";2021-08-09 18:30:00;""
3188;200;2021-07-13 10:24:00;"";2021-07-13 11:19:00;""
3189;200;2021-07-17 17:15:00;"";2021-07-17 18:17:00;""
3191;200;2021-07-13 12:56:00;"";2021-07-13 13:49:00;""
3192;200;2021-07-14 11:50:00;"";2021-07-14 12:24:00;""
3193;164;2021-08-04 18:53:00;"";2021-08-04 19:57:00;""
3194;164;2021-08-09 15:16:00;"";2021-08-09 16:10:00;""
3196;164;2021-08-09 17:26:00;"";2021-08-09 18:20:00;""
3197;164;2021-08-08 09:13:00;"";2021-08-08 09:56:00;""
3198;164;2021-08-06 20:38:00;"";2021-08-06 21:47:00;""
3200;218;2021-07-11 14:12:00;"";2021-07-11 14:53:00;""
3201;218;2021-07-08 14:25:00;"";2021-07-08 15:09:00;""
3203;218;2021-07-15 15:50:00;"";2021-07-15 16:31:00;""
3204;218;2021-07-07 20:35:00;"";2021-07-07 21:34:00;""
3205;179;2021-08-26 13:44:00;"";2021-08-26 14:40:00;""
3206;179;2021-08-26 15:33:00;"";2021-08-26 16:23:00;""
3207;179;2021-08-23 12:00:00;"";2021-08-23 12:52:00;""
3208;179;2021-08-26 17:32:00;"";2021-08-26 18:29:00;""
3211;103;2021-08-11 19:24:00;"";2021-08-11 20:15:00;""
3213;103;2021-08-14 09:29:00;"";2021-08-14 10:21:00;""
3214;103;2021-08-10 16:39:00;"";2021-08-10 17:26:00;""
3216;103;2021-08-11 21:47:00;"";2021-08-11 22:44:00;""
3218;135;2021-09-08 13:15:00;"";2021-09-08 14:29:00;""
3219;135;2021-09-05 15:41:00;"";2021-09-05 16:54:00;""
3220;135;2021-09-09 14:10:00;"";2021-09-09 15:20:00;""
3222;135;2021-09-06 17:54:00;"";2021-09-06 18:40:00;""
3224;125;2021-07-22 12:40:00;"";2021-07-22 13:40:00;""
3225;125;2021-07-22 15:16:00;"";2021-07-22 16:19:00;""
3226;125;2021-07-21 21:03:00;"";2021-07-21 22:19:00;""
3227;125;2021-07-27 21:49:00;"";2021-07-27 22:41:00;""
3228;125;2021-07-28 18:16:00;"";2021-07-28 19:12:00;""
3229;192;2021-07-31 17:39:00;"";2021-07-31 18:29:00;""
3230;192;2021-07-26 14:34:00;"";2021-07-26 15:38:00;""
3231;192;2021-07-24 17:32:00;"";2021-07-24 18:22:00;""
3232;192;2021-07-25 14:02:00;"";2021-07-25 14:52:00;""
3234;192;2021-07-25 15:29:00;"";2021-07-25 16:07:00;""
3236;151;2021-07-10 15:38:00;"";2021-07-10 16:14:00;""
3238;151;2021-07-13 17:21:00;"";2021-07-13 17:57:00;""
3239;151;2021-07-12 18:58:00;"";2021-07-12 19:33:00;""
3240;151;2021-07-07 16:20:00;"";2021-07-07 17:10:00;""
3242;58;2021-07-18 09:27:00;"";2021-07-18 10:24:00;""
3243;58;2021-07-21 08:12:00;"";2021-07-21 09:21:00;""
3244;58;2021-07-18 12:23:00;"";2021-07-18 13:15:00;""
3245;58;2021-07-22 19:32:00;"";2021-07-22 20:36:00;""
3248;97;2021-08-08 16:16:00;"";2021-08-08 17:26:00;""
3249;97;2021-08-12 18:00:00;"";2021-08-12 19:08:00;""
3251;97;2021-08-13 17:49:00;"";2021-08-13 18:22:00;""
3252;97;2021-08-10 14:41:00;"";2021-08-10 15:07:00;""
3253;95;2021-09-04 20:05:00;"";2021-09-04 21:11:00;""
3255;95;2021-09-04 21:39:00;"";2021-09-04 22:50:00;""
3256;95;2021-09-07 14:31:00;"";2021-09-07 15:14:00;""
3257;95;2021-09-06 12:31:00;"";2021-09-06 13:30:00;""
3259;8;2021-08-06 14:24:00;"";2021-08-06 15:02:00;""
3262;8;2021-08-04 17:08:00;"";2021-08-04 17:55:00;""
3264;8;2021-08-04 19:31:00;"";2021-08-04 20:49:00;""
3265;64;2021-08-28 15:39:00;"";2021-08-28 16:33:00;""
3267;64;2021-08-26 11:15:00;"";2021-08-26 12:09:00;""
3268;64;2021-08-29 11:35:00;"";2021-08-29 12:26:00;""
3269;64;2021-09-01 15:44:00;"";2021-09-01 16:27:00;""
3270;64;2021-08-28 18:09:00;"";2021-08-28 19:10:00;""
3272;145;2021-07-30 15:51:00;"";2021-07-30 16:26:00;""
3273;145;2021-07-27 12:32:00;"";2021-07-27 13:07:00;""
3274;145;2021-07-24 17:04:00;"";2021-07-24 17:47:00;""
3275;145;2021-07-27 14:11:00;"";2021-07-27 15:02:00;""
3276;145;2021-07-24 18:57:00;"";2021-07-24 20:02:00;""
3277;189;2021-07-20 17:13:00;"";2021-07-20 18:03:00;""
3280;189;2021-07-14 20:36:00;"";2021-07-14 21:24:00;""
3281;189;2021-07-16 13:13:00;"";2021-07-16 14:00:00;""
3283;44;2021-08-22 18:59:00;"";2021-08-22 19:58:00;""
3284;44;2021-08-19 10:26:00;"";2021-08-19 11:18:00;""
3285;44;2021-08-19 12:18:00;"";2021-08-19 13:21:00;""
3286;44;2021-08-18 10:28:00;"";2021-08-18 11:11:00;""
3288;44;2021-08-16 20:12:00;"";2021-08-16 21:01:00;""
3290;93;2021-07-08 17:52:00;"";2021-07-08 18:25:00;""
3293;93;2021-07-10 19:53:00;"";2021-07-10 20:34:00;""
3294;93;2021-07-08 19:55:00;"";2021-07-08 21:23:00;""
3295;212;2021-07-13 16:41:00;"";2021-07-13 17:51:00;""
3297;212;2021-07-07 19:03:00;"";2021-07-07 20:06:00;""
3298;212;2021-07-10 13:41:00;"";2021-07-10 14:31:00;""
3299;212;2021-07-12 11:51:00;"";2021-07-12 12:49:00;""
3301;100;2021-07-12 15:05:00;"";2021-07-12 15:37:00;""
3302;100;2021-07-07 14:48:00;"";2021-07-07 15:58:00;""
3304;100;2021-07-12 16:50:00;"";2021-07-12 18:08:00;""
3305;100;2021-07-09 19:31:00;"";2021-07-09 20:54:00;""
3306;100;2021-07-15 16:59:00;"";2021-07-15 17:46:00;""
3307;105;2021-07-13 19:18:00;"";2021-07-13 20:27:00;""
