"intnum";"idno";"cntry";"interval";"overlap"
79;2367;"CZ";2021-08-01 15:31:00 UTC--2021-08-01 16:22:00 UTC;FALSE
79;2365;"CZ";2021-08-02 14:04:00 UTC--2021-08-02 14:48:00 UTC;FALSE
79;2366;"CZ";2021-08-02 15:50:00 UTC--2021-08-02 16:51:00 UTC;FALSE
79;2368;"CZ";2021-08-03 10:26:00 UTC--2021-08-03 11:31:00 UTC;FALSE
79;2370;"CZ";2021-08-06 12:21:00 UTC--2021-08-06 13:15:00 UTC;FALSE
80;1909;"CZ";2021-07-24 16:32:00 UTC--2021-07-24 17:34:00 UTC;FALSE
80;249;"CZ";2021-07-25 15:40:00 UTC--2021-07-25 16:47:00 UTC;FALSE
80;1910;"CZ";2021-07-26 09:48:00 UTC--2021-07-26 10:42:00 UTC;FALSE
80;247;"CZ";2021-07-26 11:31:00 UTC--2021-07-26 12:30:00 UTC;FALSE
80;1913;"CZ";2021-07-27 16:29:00 UTC--2021-07-27 17:44:00 UTC;FALSE
80;251;"CZ";2021-07-27 19:56:00 UTC--2021-07-27 20:36:00 UTC;FALSE
80;1911;"CZ";2021-07-28 16:04:00 UTC--2021-07-28 16:48:00 UTC;FALSE
80;1912;"CZ";2021-07-29 09:47:00 UTC--2021-07-29 10:35:00 UTC;FALSE
80;252;"CZ";2021-07-30 15:58:00 UTC--2021-07-30 16:46:00 UTC;FALSE
81;1853;"CZ";2021-09-06 18:32:00 UTC--2021-09-06 19:21:00 UTC;FALSE
81;1095;"CZ";2021-09-08 19:26:00 UTC--2021-09-08 20:03:00 UTC;FALSE
81;1852;"CZ";2021-09-09 08:12:00 UTC--2021-09-09 09:07:00 UTC;FALSE
81;1851;"CZ";2021-09-11 13:32:00 UTC--2021-09-11 14:19:00 UTC;FALSE
81;1854;"CZ";2021-09-11 15:38:00 UTC--2021-09-11 16:24:00 UTC;FALSE
81;1097;"CZ";2021-09-11 19:38:00 UTC--2021-09-11 20:29:00 UTC;FALSE
81;1849;"CZ";2021-09-12 18:46:00 UTC--2021-09-12 19:41:00 UTC;FALSE
81;1096;"CZ";2021-09-13 15:46:00 UTC--2021-09-13 16:44:00 UTC;FALSE
81;1093;"CZ";2021-09-17 19:51:00 UTC--2021-09-17 20:53:00 UTC;FALSE
82;2655;"CZ";2021-08-21 14:30:00 UTC--2021-08-21 15:43:00 UTC;FALSE
82;2653;"CZ";2021-08-25 15:50:00 UTC--2021-08-25 17:15:00 UTC;FALSE
82;2657;"CZ";2021-08-26 16:13:00 UTC--2021-08-26 16:46:00 UTC;FALSE
82;2658;"CZ";2021-08-26 18:45:00 UTC--2021-08-26 19:44:00 UTC;FALSE
82;1331;"CZ";2021-09-02 17:47:00 UTC--2021-09-02 18:47:00 UTC;FALSE
82;1332;"CZ";2021-09-03 17:51:00 UTC--2021-09-03 18:50:00 UTC;FALSE
82;73;"CZ";2021-09-04 17:13:00 UTC--2021-09-04 17:59:00 UTC;FALSE
82;75;"CZ";2021-09-04 19:29:00 UTC--2021-09-04 20:04:00 UTC;FALSE
82;76;"CZ";2021-09-05 10:53:00 UTC--2021-09-05 11:43:00 UTC;FALSE
82;1327;"CZ";2021-09-05 15:16:00 UTC--2021-09-05 16:01:00 UTC;FALSE
82;1330;"CZ";2021-09-07 19:49:00 UTC--2021-09-07 20:42:00 UTC;FALSE
82;74;"CZ";2021-09-08 09:52:00 UTC--2021-09-08 10:54:00 UTC;FALSE
82;78;"CZ";2021-09-08 11:52:00 UTC--2021-09-08 12:39:00 UTC;FALSE
83;2208;"CZ";2021-08-15 15:39:00 UTC--2021-08-15 16:38:00 UTC;FALSE
83;2206;"CZ";2021-08-16 21:42:00 UTC--2021-08-16 22:18:00 UTC;FALSE
83;2205;"CZ";2021-08-18 20:51:00 UTC--2021-08-18 22:02:00 UTC;FALSE
83;2203;"CZ";2021-08-19 18:11:00 UTC--2021-08-19 19:01:00 UTC;FALSE
83;1760;"CZ";2021-08-20 15:08:00 UTC--2021-08-20 16:26:00 UTC;FALSE
83;1763;"CZ";2021-08-20 20:02:00 UTC--2021-08-20 21:24:00 UTC;FALSE
83;1762;"CZ";2021-08-28 12:32:00 UTC--2021-08-28 13:36:00 UTC;FALSE
83;260;"CZ";2021-08-31 10:51:00 UTC--2021-08-31 11:47:00 UTC;FALSE
83;264;"CZ";2021-08-31 14:36:00 UTC--2021-08-31 15:08:00 UTC;FALSE
83;1764;"CZ";2021-08-31 17:47:00 UTC--2021-08-31 18:44:00 UTC;FALSE
83;262;"CZ";2021-09-01 13:13:00 UTC--2021-09-01 14:29:00 UTC;FALSE
83;259;"CZ";2021-09-02 15:35:00 UTC--2021-09-02 16:06:00 UTC;FALSE
83;2462;"CZ";2021-09-04 17:15:00 UTC--2021-09-04 18:16:00 UTC;FALSE
83;2786;"CZ";2021-09-04 19:33:00 UTC--2021-09-04 20:37:00 UTC;FALSE
83;2785;"CZ";2021-09-05 13:53:00 UTC--2021-09-05 14:56:00 UTC;FALSE
83;261;"CZ";2021-09-05 15:44:00 UTC--2021-09-05 17:19:00 UTC;FALSE
83;2465;"CZ";2021-09-06 13:25:00 UTC--2021-09-06 14:25:00 UTC;FALSE
83;2790;"CZ";2021-09-08 17:09:00 UTC--2021-09-08 17:48:00 UTC;FALSE
83;2463;"CZ";2021-09-10 13:11:00 UTC--2021-09-10 14:23:00 UTC;FALSE
83;2466;"CZ";2021-09-10 16:55:00 UTC--2021-09-10 17:29:00 UTC;FALSE
83;2789;"CZ";2021-09-10 19:16:00 UTC--2021-09-10 19:48:00 UTC;FALSE
83;2787;"CZ";2021-09-15 16:35:00 UTC--2021-09-15 17:26:00 UTC;FALSE
84;1081;"CZ";2021-07-07 21:23:00 UTC--2021-07-07 22:19:00 UTC;FALSE
84;1086;"CZ";2021-07-08 11:48:00 UTC--2021-07-08 12:37:00 UTC;FALSE
84;1082;"CZ";2021-07-12 16:27:00 UTC--2021-07-12 17:45:00 UTC;FALSE
84;1085;"CZ";2021-07-12 20:02:00 UTC--2021-07-12 20:45:00 UTC;FALSE
84;1084;"CZ";2021-07-20 12:11:00 UTC--2021-07-20 13:10:00 UTC;FALSE
84;2102;"CZ";2021-07-26 17:19:00 UTC--2021-07-26 17:59:00 UTC;FALSE
84;2104;"CZ";2021-07-27 16:19:00 UTC--2021-07-27 16:53:00 UTC;FALSE
84;2106;"CZ";2021-07-29 12:09:00 UTC--2021-07-29 12:44:00 UTC;FALSE
84;2347;"CZ";2021-08-01 14:27:00 UTC--2021-08-01 15:11:00 UTC;FALSE
84;2350;"CZ";2021-08-01 17:00:00 UTC--2021-08-01 17:38:00 UTC;FALSE
84;2105;"CZ";2021-08-02 18:14:00 UTC--2021-08-02 18:49:00 UTC;FALSE
84;2103;"CZ";2021-08-03 11:47:00 UTC--2021-08-03 13:08:00 UTC;FALSE
84;2352;"CZ";2021-08-03 14:19:00 UTC--2021-08-03 14:56:00 UTC;FALSE
84;119;"CZ";2021-08-04 14:21:00 UTC--2021-08-04 15:24:00 UTC;FALSE
84;2348;"CZ";2021-08-04 16:30:00 UTC--2021-08-04 17:16:00 UTC;FALSE
84;116;"CZ";2021-08-07 15:18:00 UTC--2021-08-07 15:57:00 UTC;FALSE
84;120;"CZ";2021-08-08 19:58:00 UTC--2021-08-08 21:01:00 UTC;FALSE
84;117;"CZ";2021-08-10 17:52:00 UTC--2021-08-10 18:54:00 UTC;FALSE
84;118;"CZ";2021-08-14 19:23:00 UTC--2021-08-14 20:06:00 UTC;FALSE
85;1666;"CZ";2021-07-07 16:30:00 UTC--2021-07-07 17:19:00 UTC;FALSE
85;1664;"CZ";2021-07-11 10:22:00 UTC--2021-07-11 11:15:00 UTC;FALSE
85;1668;"CZ";2021-07-13 13:06:00 UTC--2021-07-13 14:00:00 UTC;FALSE
85;1667;"CZ";2021-07-18 13:58:00 UTC--2021-07-18 15:04:00 UTC;FALSE
86;1543;"CZ";2021-07-14 07:45:00 UTC--2021-07-14 08:54:00 UTC;FALSE
86;1547;"CZ";2021-07-17 13:40:00 UTC--2021-07-17 14:29:00 UTC;FALSE
86;1544;"CZ";2021-07-18 14:38:00 UTC--2021-07-18 15:47:00 UTC;FALSE
86;1545;"CZ";2021-07-22 14:24:00 UTC--2021-07-22 15:21:00 UTC;FALSE
86;131;"CZ";2021-07-29 18:47:00 UTC--2021-07-29 19:33:00 UTC;FALSE
86;127;"CZ";2021-07-30 16:03:00 UTC--2021-07-30 16:57:00 UTC;FALSE
86;132;"CZ";2021-07-31 19:11:00 UTC--2021-07-31 20:23:00 UTC;FALSE
86;969;"CZ";2021-08-04 18:54:00 UTC--2021-08-04 19:58:00 UTC;FALSE
86;971;"CZ";2021-08-06 17:54:00 UTC--2021-08-06 18:52:00 UTC;FALSE
86;1616;"CZ";2021-08-09 11:15:00 UTC--2021-08-09 12:11:00 UTC;FALSE
86;1618;"CZ";2021-08-11 17:45:00 UTC--2021-08-11 18:55:00 UTC;FALSE
86;1615;"CZ";2021-08-14 18:20:00 UTC--2021-08-14 19:05:00 UTC;FALSE
86;968;"CZ";2021-08-15 16:06:00 UTC--2021-08-15 17:00:00 UTC;FALSE
86;972;"CZ";2021-08-15 17:43:00 UTC--2021-08-15 18:38:00 UTC;FALSE
86;1620;"CZ";2021-08-15 20:00:00 UTC--2021-08-15 21:02:00 UTC;FALSE
86;1617;"CZ";2021-08-21 19:26:00 UTC--2021-08-21 20:24:00 UTC;FALSE
87;791;"CZ";2021-08-05 16:57:00 UTC--2021-08-05 17:53:00 UTC;FALSE
87;3021;"CZ";2021-08-05 19:25:00 UTC--2021-08-05 20:16:00 UTC;FALSE
87;3024;"CZ";2021-08-05 21:16:00 UTC--2021-08-05 22:16:00 UTC;FALSE
87;789;"CZ";2021-08-06 19:08:00 UTC--2021-08-06 19:45:00 UTC;FALSE
87;2012;"CZ";2021-08-08 15:46:00 UTC--2021-08-08 16:33:00 UTC;FALSE
87;3019;"CZ";2021-08-08 18:57:00 UTC--2021-08-08 19:37:00 UTC;FALSE
87;3020;"CZ";2021-08-08 20:35:00 UTC--2021-08-08 21:36:00 UTC;FALSE
87;787;"CZ";2021-08-09 17:45:00 UTC--2021-08-09 18:22:00 UTC;FALSE
87;3023;"CZ";2021-08-09 21:44:00 UTC--2021-08-09 23:05:00 UTC;FALSE
87;790;"CZ";2021-08-13 11:39:00 UTC--2021-08-13 12:41:00 UTC;FALSE
87;2016;"CZ";2021-08-14 15:42:00 UTC--2021-08-14 16:30:00 UTC;FALSE
88;1209;"CZ";2021-08-30 14:09:00 UTC--2021-08-30 15:00:00 UTC;FALSE
88;1207;"CZ";2021-08-31 15:12:00 UTC--2021-08-31 15:47:00 UTC;FALSE
88;1211;"CZ";2021-08-31 17:23:00 UTC--2021-08-31 18:02:00 UTC;FALSE
88;1208;"CZ";2021-09-01 09:05:00 UTC--2021-09-01 09:43:00 UTC;FALSE
88;1210;"CZ";2021-09-09 11:40:00 UTC--2021-09-09 12:14:00 UTC;FALSE
88;990;"CZ";2021-09-14 16:55:00 UTC--2021-09-14 17:43:00 UTC;FALSE
88;986;"CZ";2021-09-18 17:46:00 UTC--2021-09-18 18:54:00 UTC;FALSE
88;988;"CZ";2021-09-19 17:49:00 UTC--2021-09-19 18:38:00 UTC;FALSE
88;989;"CZ";2021-09-25 19:40:00 UTC--2021-09-25 20:37:00 UTC;FALSE
89;2007;"CZ";2021-07-23 15:39:00 UTC--2021-07-23 16:32:00 UTC;FALSE
89;2005;"CZ";2021-07-25 15:31:00 UTC--2021-07-25 16:29:00 UTC;FALSE
89;2006;"CZ";2021-07-27 11:51:00 UTC--2021-07-27 12:39:00 UTC;FALSE
89;2010;"CZ";2021-08-03 15:21:00 UTC--2021-08-03 16:21:00 UTC;FALSE
89;3;"CZ";2021-08-15 14:54:00 UTC--2021-08-15 16:04:00 UTC;FALSE
89;5;"CZ";2021-08-15 17:14:00 UTC--2021-08-15 18:33:00 UTC;FALSE
89;4;"CZ";2021-08-17 17:21:00 UTC--2021-08-17 18:03:00 UTC;FALSE
89;6;"CZ";2021-08-17 19:18:00 UTC--2021-08-17 20:23:00 UTC;FALSE
89;1;"CZ";2021-08-20 16:16:00 UTC--2021-08-20 17:06:00 UTC;FALSE
90;20;"CZ";2021-08-07 15:02:00 UTC--2021-08-07 15:59:00 UTC;FALSE
90;23;"CZ";2021-08-10 12:48:00 UTC--2021-08-10 13:41:00 UTC;FALSE
90;2611;"CZ";2021-08-11 12:13:00 UTC--2021-08-11 12:59:00 UTC;FALSE
90;2614;"CZ";2021-08-11 14:57:00 UTC--2021-08-11 15:31:00 UTC;FALSE
90;19;"CZ";2021-08-13 13:00:00 UTC--2021-08-13 13:51:00 UTC;FALSE
90;2615;"CZ";2021-08-14 15:06:00 UTC--2021-08-14 16:06:00 UTC;FALSE
90;2612;"CZ";2021-08-15 12:05:00 UTC--2021-08-15 13:20:00 UTC;FALSE
90;22;"CZ";2021-08-18 17:25:00 UTC--2021-08-18 17:59:00 UTC;FALSE
91;649;"CZ";2021-07-07 12:01:00 UTC--2021-07-07 12:41:00 UTC;FALSE
91;653;"CZ";2021-07-08 12:49:00 UTC--2021-07-08 14:15:00 UTC;FALSE
91;654;"CZ";2021-07-08 15:04:00 UTC--2021-07-08 16:12:00 UTC;FALSE
91;651;"CZ";2021-07-13 17:46:00 UTC--2021-07-13 18:39:00 UTC;FALSE
91;652;"CZ";2021-07-13 19:44:00 UTC--2021-07-13 20:37:00 UTC;FALSE
91;1499;"CZ";2021-07-24 13:45:00 UTC--2021-07-24 14:42:00 UTC;FALSE
91;799;"CZ";2021-07-26 21:08:00 UTC--2021-07-26 21:55:00 UTC;FALSE
91;1495;"CZ";2021-07-27 15:35:00 UTC--2021-07-27 16:37:00 UTC;FALSE
91;1498;"CZ";2021-07-27 18:03:00 UTC--2021-07-27 18:40:00 UTC;FALSE
91;1497;"CZ";2021-07-28 12:22:00 UTC--2021-07-28 13:20:00 UTC;FALSE
91;1500;"CZ";2021-07-28 15:04:00 UTC--2021-07-28 15:43:00 UTC;FALSE
91;800;"CZ";2021-07-30 07:17:00 UTC--2021-07-30 08:10:00 UTC;FALSE
91;802;"CZ";2021-07-30 09:56:00 UTC--2021-07-30 10:49:00 UTC;FALSE
91;814;"CZ";2021-08-05 17:26:00 UTC--2021-08-05 18:19:00 UTC;FALSE
91;803;"CZ";2021-08-05 18:54:00 UTC--2021-08-05 19:51:00 UTC;FALSE
91;343;"CZ";2021-08-05 20:37:00 UTC--2021-08-05 21:23:00 UTC;FALSE
91;346;"CZ";2021-08-06 18:37:00 UTC--2021-08-06 19:09:00 UTC;FALSE
91;345;"CZ";2021-08-10 16:09:00 UTC--2021-08-10 17:13:00 UTC;FALSE
91;348;"CZ";2021-08-10 20:39:00 UTC--2021-08-10 21:26:00 UTC;FALSE
91;813;"CZ";2021-08-11 14:47:00 UTC--2021-08-11 15:54:00 UTC;FALSE
91;816;"CZ";2021-08-11 16:42:00 UTC--2021-08-11 17:25:00 UTC;FALSE
91;344;"CZ";2021-08-11 18:40:00 UTC--2021-08-11 19:36:00 UTC;FALSE
92;1283;"CZ";2021-07-07 20:53:00 UTC--2021-07-07 21:35:00 UTC;FALSE
92;1281;"CZ";2021-07-11 16:09:00 UTC--2021-07-11 16:53:00 UTC;FALSE
92;1284;"CZ";2021-07-12 16:00:00 UTC--2021-07-12 17:02:00 UTC;FALSE
92;1280;"CZ";2021-07-16 19:28:00 UTC--2021-07-16 20:21:00 UTC;FALSE
93;3290;"CZ";2021-07-08 17:52:00 UTC--2021-07-08 18:25:00 UTC;FALSE
93;3294;"CZ";2021-07-08 19:55:00 UTC--2021-07-08 21:23:00 UTC;FALSE
93;3293;"CZ";2021-07-10 19:53:00 UTC--2021-07-10 20:34:00 UTC;FALSE
93;1601;"CZ";2021-07-13 21:31:00 UTC--2021-07-13 22:25:00 UTC;FALSE
93;1598;"CZ";2021-07-16 17:33:00 UTC--2021-07-16 18:26:00 UTC;FALSE
93;1599;"CZ";2021-07-19 16:18:00 UTC--2021-07-19 16:51:00 UTC;FALSE
93;1600;"CZ";2021-07-27 16:09:00 UTC--2021-07-27 16:58:00 UTC;FALSE
94;8;"CZ";2021-08-16 14:52:00 UTC--2021-08-16 15:36:00 UTC;FALSE
94;380;"CZ";2021-08-16 17:26:00 UTC--2021-08-16 18:26:00 UTC;FALSE
94;383;"CZ";2021-08-16 20:03:00 UTC--2021-08-16 21:01:00 UTC;FALSE
94;7;"CZ";2021-08-19 07:18:00 UTC--2021-08-19 08:04:00 UTC;FALSE
94;379;"CZ";2021-08-19 10:41:00 UTC--2021-08-19 11:42:00 UTC;FALSE
94;381;"CZ";2021-08-21 17:31:00 UTC--2021-08-21 18:26:00 UTC;FALSE
95;47;"CZ";2021-08-06 19:25:00 UTC--2021-08-06 20:10:00 UTC;FALSE
95;44;"CZ";2021-08-08 17:13:00 UTC--2021-08-08 18:19:00 UTC;FALSE
95;45;"CZ";2021-08-13 10:44:00 UTC--2021-08-13 11:48:00 UTC;FALSE
95;2124;"CZ";2021-08-21 16:55:00 UTC--2021-08-21 17:42:00 UTC;FALSE
95;2122;"CZ";2021-08-25 16:02:00 UTC--2021-08-25 16:53:00 UTC;FALSE
95;2123;"CZ";2021-08-30 18:19:00 UTC--2021-08-30 19:02:00 UTC;FALSE
95;2119;"CZ";2021-09-04 18:11:00 UTC--2021-09-04 18:47:00 UTC;FALSE
95;3253;"CZ";2021-09-04 20:05:00 UTC--2021-09-04 21:11:00 UTC;FALSE
95;3255;"CZ";2021-09-04 21:39:00 UTC--2021-09-04 22:50:00 UTC;FALSE
95;3257;"CZ";2021-09-06 12:31:00 UTC--2021-09-06 13:30:00 UTC;FALSE
95;3256;"CZ";2021-09-07 14:31:00 UTC--2021-09-07 15:14:00 UTC;FALSE
96;2845;"CZ";2021-08-06 15:48:00 UTC--2021-08-06 16:41:00 UTC;FALSE
96;2847;"CZ";2021-08-06 18:37:00 UTC--2021-08-06 19:20:00 UTC;FALSE
96;3183;"CZ";2021-08-08 15:50:00 UTC--2021-08-08 16:46:00 UTC;FALSE
96;663;"CZ";2021-08-08 20:22:00 UTC--2021-08-08 21:17:00 UTC;FALSE
96;664;"CZ";2021-08-08 22:00:00 UTC--2021-08-08 22:47:00 UTC;FALSE
96;3182;"CZ";2021-08-09 15:23:00 UTC--2021-08-09 16:15:00 UTC;FALSE
96;3185;"CZ";2021-08-09 17:21:00 UTC--2021-08-09 18:30:00 UTC;FALSE
96;661;"CZ";2021-08-10 13:25:00 UTC--2021-08-10 14:31:00 UTC;FALSE
96;2846;"CZ";2021-08-11 12:39:00 UTC--2021-08-11 13:28:00 UTC;FALSE
96;665;"CZ";2021-08-11 17:35:00 UTC--2021-08-11 18:09:00 UTC;FALSE
96;2849;"CZ";2021-08-12 20:10:00 UTC--2021-08-12 21:06:00 UTC;FALSE
96;2848;"CZ";2021-08-16 21:02:00 UTC--2021-08-16 21:48:00 UTC;FALSE
97;983;"CZ";2021-07-14 12:00:00 UTC--2021-07-14 12:39:00 UTC;FALSE
97;979;"CZ";2021-07-16 10:22:00 UTC--2021-07-16 11:07:00 UTC;FALSE
97;984;"CZ";2021-07-18 14:59:00 UTC--2021-07-18 15:40:00 UTC;FALSE
97;3248;"CZ";2021-08-08 16:16:00 UTC--2021-08-08 17:26:00 UTC;FALSE
97;3252;"CZ";2021-08-10 14:41:00 UTC--2021-08-10 15:07:00 UTC;FALSE
97;3249;"CZ";2021-08-12 18:00:00 UTC--2021-08-12 19:08:00 UTC;FALSE
97;3251;"CZ";2021-08-13 17:49:00 UTC--2021-08-13 18:22:00 UTC;FALSE
98;1390;"CZ";2021-08-12 17:40:00 UTC--2021-08-12 18:20:00 UTC;FALSE
98;1387;"CZ";2021-08-16 12:19:00 UTC--2021-08-16 13:06:00 UTC;FALSE
98;1391;"CZ";2021-08-16 14:01:00 UTC--2021-08-16 14:50:00 UTC;FALSE
98;1392;"CZ";2021-08-16 16:41:00 UTC--2021-08-16 17:38:00 UTC;FALSE
98;1388;"CZ";2021-08-18 17:43:00 UTC--2021-08-18 18:35:00 UTC;FALSE
98;1389;"CZ";2021-08-19 18:35:00 UTC--2021-08-19 19:05:00 UTC;FALSE
98;589;"CZ";2021-08-23 13:42:00 UTC--2021-08-23 14:44:00 UTC;FALSE
98;591;"CZ";2021-08-25 12:28:00 UTC--2021-08-25 13:37:00 UTC;FALSE
98;593;"CZ";2021-08-25 14:33:00 UTC--2021-08-25 15:36:00 UTC;FALSE
98;592;"CZ";2021-08-27 13:37:00 UTC--2021-08-27 14:39:00 UTC;FALSE
98;594;"CZ";2021-09-01 16:21:00 UTC--2021-09-01 17:27:00 UTC;FALSE
98;68;"CZ";2021-09-03 16:13:00 UTC--2021-09-03 17:07:00 UTC;FALSE
98;70;"CZ";2021-09-04 20:52:00 UTC--2021-09-04 21:38:00 UTC;FALSE
98;72;"CZ";2021-09-11 15:12:00 UTC--2021-09-11 15:58:00 UTC;FALSE
98;69;"CZ";2021-09-14 18:26:00 UTC--2021-09-14 19:15:00 UTC;FALSE
99;1321;"CZ";2021-08-08 13:38:00 UTC--2021-08-08 14:40:00 UTC;FALSE
99;2497;"CZ";2021-08-11 17:27:00 UTC--2021-08-11 18:27:00 UTC;FALSE
99;2499;"CZ";2021-08-11 19:36:00 UTC--2021-08-11 20:33:00 UTC;FALSE
99;2500;"CZ";2021-08-11 21:25:00 UTC--2021-08-11 22:07:00 UTC;FALSE
99;2590;"CZ";2021-08-13 11:35:00 UTC--2021-08-13 12:14:00 UTC;FALSE
99;2591;"CZ";2021-08-13 13:34:00 UTC--2021-08-13 14:14:00 UTC;FALSE
99;1324;"CZ";2021-08-13 17:18:00 UTC--2021-08-13 18:06:00 UTC;FALSE
99;2592;"CZ";2021-08-16 18:55:00 UTC--2021-08-16 19:35:00 UTC;FALSE
99;1325;"CZ";2021-08-16 21:24:00 UTC--2021-08-16 22:03:00 UTC;FALSE
99;2502;"CZ";2021-08-17 17:03:00 UTC--2021-08-17 17:45:00 UTC;FALSE
99;2587;"CZ";2021-08-18 08:04:00 UTC--2021-08-18 08:47:00 UTC;FALSE
99;2588;"CZ";2021-08-18 09:36:00 UTC--2021-08-18 10:38:00 UTC;FALSE
99;2098;"CZ";2021-09-03 13:04:00 UTC--2021-09-03 13:37:00 UTC;FALSE
99;2096;"CZ";2021-09-04 12:49:00 UTC--2021-09-04 14:00:00 UTC;FALSE
99;2099;"CZ";2021-09-06 17:54:00 UTC--2021-09-06 18:58:00 UTC;FALSE
99;2095;"CZ";2021-09-19 17:24:00 UTC--2021-09-19 18:24:00 UTC;FALSE
100;3302;"CZ";2021-07-07 14:48:00 UTC--2021-07-07 15:58:00 UTC;FALSE
100;3305;"CZ";2021-07-09 19:31:00 UTC--2021-07-09 20:54:00 UTC;FALSE
100;3301;"CZ";2021-07-12 15:05:00 UTC--2021-07-12 15:37:00 UTC;FALSE
100;3304;"CZ";2021-07-12 16:50:00 UTC--2021-07-12 18:08:00 UTC;FALSE
100;2764;"CZ";2021-07-13 14:27:00 UTC--2021-07-13 15:16:00 UTC;FALSE
100;2761;"CZ";2021-07-15 11:47:00 UTC--2021-07-15 12:42:00 UTC;FALSE
100;2766;"CZ";2021-07-15 13:31:00 UTC--2021-07-15 14:23:00 UTC;FALSE
100;3306;"CZ";2021-07-15 16:59:00 UTC--2021-07-15 17:46:00 UTC;FALSE
100;2765;"CZ";2021-07-18 18:59:00 UTC--2021-07-18 20:01:00 UTC;FALSE
100;2762;"CZ";2021-07-19 11:40:00 UTC--2021-07-19 12:20:00 UTC;FALSE
101;900;"CZ";2021-07-16 13:47:00 UTC--2021-07-16 14:27:00 UTC;FALSE
101;895;"CZ";2021-07-17 14:34:00 UTC--2021-07-17 15:10:00 UTC;FALSE
101;898;"CZ";2021-07-17 17:06:00 UTC--2021-07-17 17:50:00 UTC;FALSE
101;2745;"CZ";2021-07-21 18:28:00 UTC--2021-07-21 19:17:00 UTC;FALSE
101;2743;"CZ";2021-07-23 10:56:00 UTC--2021-07-23 11:50:00 UTC;FALSE
101;2748;"CZ";2021-07-26 17:52:00 UTC--2021-07-26 18:50:00 UTC;FALSE
101;2744;"CZ";2021-08-02 13:34:00 UTC--2021-08-02 14:40:00 UTC;FALSE
101;2050;"CZ";2021-08-08 18:13:00 UTC--2021-08-08 19:05:00 UTC;FALSE
101;2051;"CZ";2021-08-09 20:10:00 UTC--2021-08-09 21:03:00 UTC;FALSE
101;2047;"CZ";2021-08-10 11:21:00 UTC--2021-08-10 12:33:00 UTC;FALSE
101;2049;"CZ";2021-08-14 10:54:00 UTC--2021-08-14 11:53:00 UTC;FALSE
102;884;"CZ";2021-08-27 18:17:00 UTC--2021-08-27 18:59:00 UTC;FALSE
102;886;"CZ";2021-08-27 20:21:00 UTC--2021-08-27 21:12:00 UTC;FALSE
102;883;"CZ";2021-08-29 14:11:00 UTC--2021-08-29 15:11:00 UTC;FALSE
102;885;"CZ";2021-08-31 16:04:00 UTC--2021-08-31 17:03:00 UTC;FALSE
102;1003;"CZ";2021-08-31 18:12:00 UTC--2021-08-31 19:26:00 UTC;FALSE
102;1006;"CZ";2021-09-01 18:53:00 UTC--2021-09-01 20:25:00 UTC;FALSE
102;1007;"CZ";2021-09-01 21:05:00 UTC--2021-09-01 21:57:00 UTC;FALSE
102;888;"CZ";2021-09-02 09:08:00 UTC--2021-09-02 09:49:00 UTC;FALSE
102;1004;"CZ";2021-09-04 17:02:00 UTC--2021-09-04 17:55:00 UTC;FALSE
102;1008;"CZ";2021-09-14 12:50:00 UTC--2021-09-14 13:49:00 UTC;FALSE
103;1351;"CZ";2021-07-07 20:51:00 UTC--2021-07-07 21:54:00 UTC;FALSE
103;1355;"CZ";2021-07-11 10:39:00 UTC--2021-07-11 11:17:00 UTC;FALSE
103;1353;"CZ";2021-07-13 15:06:00 UTC--2021-07-13 15:53:00 UTC;FALSE
103;1356;"CZ";2021-07-13 17:06:00 UTC--2021-07-13 18:12:00 UTC;FALSE
103;2427;"CZ";2021-07-15 13:39:00 UTC--2021-07-15 15:01:00 UTC;FALSE
103;1352;"CZ";2021-07-18 13:15:00 UTC--2021-07-18 14:26:00 UTC;FALSE
103;2430;"CZ";2021-07-18 16:49:00 UTC--2021-07-18 17:42:00 UTC;FALSE
103;2428;"CZ";2021-07-19 09:06:00 UTC--2021-07-19 10:14:00 UTC;FALSE
103;1659;"CZ";2021-08-05 15:59:00 UTC--2021-08-05 16:45:00 UTC;FALSE
103;1660;"CZ";2021-08-05 17:35:00 UTC--2021-08-05 18:29:00 UTC;FALSE
103;1661;"CZ";2021-08-06 15:04:00 UTC--2021-08-06 15:41:00 UTC;FALSE
103;3214;"CZ";2021-08-10 16:39:00 UTC--2021-08-10 17:26:00 UTC;FALSE
103;3211;"CZ";2021-08-11 19:24:00 UTC--2021-08-11 20:15:00 UTC;FALSE
103;3216;"CZ";2021-08-11 21:47:00 UTC--2021-08-11 22:44:00 UTC;FALSE
103;3213;"CZ";2021-08-14 09:29:00 UTC--2021-08-14 10:21:00 UTC;FALSE
103;1662;"CZ";2021-08-15 10:31:00 UTC--2021-08-15 11:28:00 UTC;FALSE
103;1658;"CZ";2021-08-18 18:06:00 UTC--2021-08-18 18:57:00 UTC;FALSE
104;1441;"CZ";2021-08-06 17:25:00 UTC--2021-08-06 18:41:00 UTC;FALSE
104;2667;"CZ";2021-08-07 18:27:00 UTC--2021-08-07 19:25:00 UTC;FALSE
104;1444;"CZ";2021-08-07 19:58:00 UTC--2021-08-07 20:35:00 UTC;FALSE
104;2669;"CZ";2021-08-09 11:21:00 UTC--2021-08-09 12:09:00 UTC;FALSE
104;1445;"CZ";2021-08-10 15:21:00 UTC--2021-08-10 16:15:00 UTC;FALSE
