"idno";"intnum";"start";"end";"timebtwints"
3239;151;2021-07-12 18:58:00;2021-07-12 19:33:00;1378
3238;151;2021-07-13 17:21:00;2021-07-13 17:57:00;1308
3135;151;2021-07-15 20:19:00;2021-07-15 21:38:00;3022
3133;151;2021-07-19 16:36:00;2021-07-19 17:31:00;5458
3137;151;2021-07-19 18:55:00;2021-07-19 19:46:00;84
2487;151;2021-07-21 17:38:00;2021-07-21 18:30:00;2752
1562;151;2021-07-22 15:54:00;2021-07-22 16:46:00;1284
1566;151;2021-07-22 18:31:00;2021-07-22 19:17:00;105
3138;151;2021-07-22 20:33:00;2021-07-22 21:20:00;76
2486;151;2021-07-23 17:52:00;2021-07-23 18:45:00;1232
2489;151;2021-07-26 16:17:00;2021-07-26 17:10:00;4172
1565;151;2021-07-26 19:43:00;2021-07-26 20:34:00;153
3134;151;2021-07-28 16:42:00;2021-07-28 17:30:00;2648
1564;151;2021-07-31 18:51:00;2021-07-31 19:40:00;4401
1561;151;2021-08-03 15:46:00;2021-08-03 16:45:00;4086
1450;152;2021-07-07 17:21:00;2021-07-07 18:11:00;NA
1449;152;2021-07-10 13:59:00;2021-07-10 15:05:00;4068
1447;152;2021-07-11 17:07:00;2021-07-11 18:03:00;1562
894;153;2021-08-18 12:12:00;2021-08-18 13:10:00;NA
892;153;2021-08-19 15:55:00;2021-08-19 16:47:00;1605
889;153;2021-08-20 13:17:00;2021-08-20 14:11:00;1230
891;153;2021-08-22 17:21:00;2021-08-22 18:11:00;3070
62;154;2021-07-07 17:19:00;2021-07-07 18:08:00;NA
65;154;2021-07-12 15:56:00;2021-07-12 16:52:00;7068
61;154;2021-07-13 16:39:00;2021-07-13 18:02:00;1427
63;154;2021-07-13 18:29:00;2021-07-13 19:30:00;27
331;154;2021-07-23 16:41:00;2021-07-23 17:42:00;14231
332;154;2021-07-23 19:19:00;2021-07-23 20:08:00;97
333;154;2021-07-24 20:00:00;2021-07-24 20:48:00;1432
335;154;2021-07-27 11:00:00;2021-07-27 11:32:00;3732
336;154;2021-07-27 13:26:00;2021-07-27 13:59:00;114
3152;155;2021-07-09 14:47:00;2021-07-09 15:37:00;NA
3154;155;2021-07-10 15:43:00;2021-07-10 16:33:00;1446
3156;155;2021-07-12 15:07:00;2021-07-12 15:56:00;2794
393;155;2021-08-08 15:28:00;2021-08-08 16:23:00;38852
394;155;2021-08-10 10:39:00;2021-08-10 11:32:00;2536
395;155;2021-08-10 12:54:00;2021-08-10 13:31:00;82
391;155;2021-08-19 13:04:00;2021-08-19 14:18:00;12933
1579;156;2021-08-19 18:46:00;2021-08-19 19:32:00;NA
1580;156;2021-08-19 21:23:00;2021-08-19 22:24:00;111
1581;156;2021-08-21 16:35:00;2021-08-21 17:47:00;2531
1584;156;2021-08-21 18:15:00;2021-08-21 19:02:00;28
1583;156;2021-08-27 18:48:00;2021-08-27 19:26:00;8626
667;156;2021-09-09 09:39:00;2021-09-09 10:22:00;18133
668;156;2021-09-10 11:17:00;2021-09-10 12:10:00;1495
672;156;2021-09-13 16:21:00;2021-09-13 17:21:00;4571
669;156;2021-09-17 19:38:00;2021-09-17 20:22:00;5897
2089;157;2021-07-13 14:28:00;2021-07-13 15:22:00;NA
2090;157;2021-07-16 13:30:00;2021-07-16 14:22:00;4208
2092;157;2021-07-19 17:17:00;2021-07-19 17:53:00;4495
2375;157;2021-07-28 20:09:00;2021-07-28 21:04:00;13096
1455;157;2021-07-30 13:45:00;2021-07-30 14:22:00;2441
2374;157;2021-08-01 15:02:00;2021-08-01 16:07:00;2920
2372;157;2021-08-02 15:54:00;2021-08-02 16:45:00;1427
1453;157;2021-08-02 19:38:00;2021-08-02 20:43:00;173
2376;157;2021-08-03 17:34:00;2021-08-03 18:33:00;1251
1458;157;2021-08-03 20:01:00;2021-08-03 21:13:00;88
1456;157;2021-08-04 17:31:00;2021-08-04 18:23:00;1218
2307;157;2021-08-06 16:57:00;2021-08-06 17:45:00;2794
2310;157;2021-08-08 16:19:00;2021-08-08 17:18:00;2794
2305;157;2021-08-09 10:16:00;2021-08-09 11:18:00;1018
1020;158;2021-07-14 18:47:00;2021-07-14 19:47:00;NA
1016;158;2021-07-15 16:26:00;2021-07-15 17:42:00;1239
1017;158;2021-07-15 18:14:00;2021-07-15 19:01:00;32
1015;158;2021-07-18 18:45:00;2021-07-18 20:16:00;4304
1019;158;2021-07-18 20:11:00;2021-07-18 20:50:00;-5
1018;158;2021-07-20 19:25:00;2021-07-20 20:28:00;2795
850;158;2021-07-23 15:55:00;2021-07-23 16:52:00;4047
847;158;2021-07-24 11:45:00;2021-07-24 12:50:00;1133
851;158;2021-07-25 13:23:00;2021-07-25 14:29:00;1473
852;158;2021-07-25 15:32:00;2021-07-25 16:27:00;63
848;158;2021-07-26 18:56:00;2021-07-26 19:54:00;1589
3080;158;2021-07-29 15:47:00;2021-07-29 16:31:00;4073
3083;158;2021-08-01 14:37:00;2021-08-01 15:20:00;4206
3081;158;2021-08-02 18:10:00;2021-08-02 19:19:00;1610
530;158;2021-08-04 11:38:00;2021-08-04 12:36:00;2419
532;158;2021-08-05 14:34:00;2021-08-05 15:34:00;1558
3082;158;2021-08-06 16:50:00;2021-08-06 17:40:00;1516
533;158;2021-08-07 16:55:00;2021-08-07 17:53:00;1395
531;158;2021-08-08 17:29:00;2021-08-08 18:36:00;1416
534;158;2021-08-10 16:08:00;2021-08-10 17:00:00;2732
823;159;2021-07-14 14:21:00;2021-07-14 15:18:00;NA
827;159;2021-07-14 16:12:00;2021-07-14 16:45:00;54
826;159;2021-07-16 13:41:00;2021-07-16 14:23:00;2696
824;159;2021-07-17 16:28:00;2021-07-17 17:28:00;1565
825;159;2021-07-17 18:24:00;2021-07-17 19:32:00;56
104;159;2021-07-21 14:50:00;2021-07-21 15:54:00;5478
103;159;2021-07-22 13:45:00;2021-07-22 14:36:00;1311
2317;159;2021-07-24 12:15:00;2021-07-24 13:17:00;2739
107;159;2021-07-24 15:58:00;2021-07-24 16:54:00;161
2320;159;2021-07-25 16:52:00;2021-07-25 18:02:00;1438
108;159;2021-07-25 18:46:00;2021-07-25 19:35:00;44
2318;159;2021-07-26 16:20:00;2021-07-26 16:56:00;1245
105;159;2021-07-26 20:03:00;2021-07-26 20:34:00;187
2321;159;2021-07-27 14:08:00;2021-07-27 14:56:00;1054
2319;159;2021-08-04 09:44:00;2021-08-04 10:53:00;11208
289;159;2021-08-05 09:21:00;2021-08-05 10:16:00;1348
294;159;2021-08-06 16:27:00;2021-08-06 17:21:00;1811
3098;159;2021-08-06 18:30:00;2021-08-06 19:27:00;69
3099;159;2021-08-08 12:05:00;2021-08-08 12:39:00;2438
3101;159;2021-08-09 18:02:00;2021-08-09 18:50:00;1763
3102;159;2021-08-09 20:11:00;2021-08-09 21:01:00;81
290;159;2021-08-11 11:31:00;2021-08-11 12:08:00;2310
291;159;2021-08-11 13:35:00;2021-08-11 14:36:00;87
293;159;2021-08-20 11:20:00;2021-08-20 12:16:00;12764
2028;160;2021-08-14 12:45:00;2021-08-14 13:38:00;NA
162;160;2021-08-15 16:26:00;2021-08-15 17:28:00;1608
157;160;2021-08-16 16:30:00;2021-08-16 17:07:00;1382
2025;160;2021-08-16 19:04:00;2021-08-16 19:58:00;117
2026;160;2021-08-17 12:50:00;2021-08-17 13:47:00;1012
159;160;2021-08-18 17:40:00;2021-08-18 18:43:00;1673
2027;160;2021-08-19 15:13:00;2021-08-19 16:03:00;1230
2023;160;2021-08-20 18:27:00;2021-08-20 19:26:00;1584
161;160;2021-08-22 11:33:00;2021-08-22 12:24:00;2407
2259;161;2021-07-30 18:06:00;2021-07-30 18:45:00;NA
2260;161;2021-08-01 21:21:00;2021-08-01 22:11:00;3036
2257;161;2021-08-04 12:36:00;2021-08-04 13:14:00;3745
2261;161;2021-08-05 14:51:00;2021-08-05 15:52:00;1537
1226;161;2021-08-07 14:42:00;2021-08-07 15:46:00;2810
2258;161;2021-08-08 15:25:00;2021-08-08 16:09:00;1419
484;161;2021-08-10 13:07:00;2021-08-10 14:14:00;2698
1228;161;2021-08-10 16:42:00;2021-08-10 17:38:00;148
485;161;2021-08-11 16:12:00;2021-08-11 16:59:00;1354
1229;161;2021-08-11 20:30:00;2021-08-11 21:28:00;211
481;161;2021-08-13 10:30:00;2021-08-13 11:09:00;2222
483;161;2021-08-15 19:00:00;2021-08-15 19:42:00;3351
1227;161;2021-08-16 18:58:00;2021-08-16 20:06:00;1396
565;162;2021-07-07 15:01:00;2021-07-07 15:55:00;NA
570;162;2021-07-10 20:02:00;2021-07-10 20:55:00;4567
569;162;2021-07-11 19:27:00;2021-07-11 20:18:00;1352
566;162;2021-07-12 16:57:00;2021-07-12 18:43:00;1239
354;162;2021-08-15 12:49:00;2021-08-15 13:38:00;48606
349;162;2021-08-18 20:53:00;2021-08-18 21:59:00;4755
350;162;2021-08-20 19:00:00;2021-08-20 20:22:00;2701
351;162;2021-08-23 19:51:00;2021-08-23 21:07:00;4289
367;163;2021-07-08 16:39:00;2021-07-08 18:06:00;NA
372;163;2021-07-08 18:03:00;2021-07-08 18:59:00;-3
368;163;2021-07-10 13:08:00;2021-07-10 14:31:00;2529
369;163;2021-07-10 15:18:00;2021-07-10 16:22:00;47
370;163;2021-07-10 17:17:00;2021-07-10 18:03:00;55
513;163;2021-08-08 17:17:00;2021-08-08 18:25:00;41714
516;163;2021-08-11 13:12:00;2021-08-11 13:57:00;4007
515;163;2021-08-12 15:52:00;2021-08-12 16:41:00;1555
512;163;2021-08-13 18:10:00;2021-08-13 19:19:00;1529
3402;164;2021-07-07 18:21:00;2021-07-07 19:15:00;NA
1471;164;2021-07-08 13:17:00;2021-07-08 14:07:00;1082
1474;164;2021-07-08 14:51:00;2021-07-08 16:04:00;44
3398;164;2021-07-10 14:25:00;2021-07-10 15:17:00;2781
1475;164;2021-07-13 09:45:00;2021-07-13 10:44:00;3988
1476;164;2021-07-13 12:56:00;2021-07-13 13:43:00;132
3399;164;2021-07-14 18:02:00;2021-07-14 18:55:00;1699
3401;164;2021-07-15 16:45:00;2021-07-15 17:37:00;1310
1286;164;2021-07-15 19:03:00;2021-07-15 19:55:00;86
3400;164;2021-07-16 09:37:00;2021-07-16 10:29:00;822
1285;164;2021-07-19 12:28:00;2021-07-19 13:30:00;4439
1473;164;2021-07-20 16:50:00;2021-07-20 17:39:00;1640
1290;164;2021-07-21 15:55:00;2021-07-21 16:50:00;1336
1288;164;2021-07-25 18:14:00;2021-07-25 19:06:00;5844
3193;164;2021-08-04 18:53:00;2021-08-04 19:57:00;14387
3198;164;2021-08-06 20:38:00;2021-08-06 21:47:00;2921
3197;164;2021-08-08 09:13:00;2021-08-08 09:56:00;2126
3194;164;2021-08-09 15:16:00;2021-08-09 16:10:00;1760
3196;164;2021-08-09 17:26:00;2021-08-09 18:20:00;76
3085;165;2021-07-07 12:56:00;2021-07-07 14:07:00;NA
3090;165;2021-07-10 11:38:00;2021-07-10 12:52:00;4171
3087;165;2021-07-12 19:47:00;2021-07-12 21:08:00;3295
3088;165;2021-07-15 17:01:00;2021-07-15 17:40:00;4073
171;165;2021-07-24 10:09:00;2021-07-24 11:06:00;12509
172;165;2021-07-24 12:38:00;2021-07-24 13:44:00;92
170;165;2021-07-28 18:00:00;2021-07-28 19:25:00;6016
442;166;2021-07-07 07:34:00;2021-07-07 08:46:00;NA
441;166;2021-07-10 21:25:00;2021-07-10 22:22:00;5079
439;166;2021-07-15 14:18:00;2021-07-15 15:07:00;6716
256;166;2021-07-21 15:20:00;2021-07-21 15:59:00;8653
254;166;2021-07-22 16:23:00;2021-07-22 17:23:00;1464
258;166;2021-07-26 15:47:00;2021-07-26 16:36:00;5664
285;166;2021-07-28 11:12:00;2021-07-28 12:02:00;2556
253;166;2021-07-28 15:26:00;2021-07-28 16:22:00;204
257;166;2021-07-30 13:10:00;2021-07-30 14:09:00;2688
2298;166;2021-07-31 16:54:00;2021-07-31 17:52:00;1605
287;166;2021-08-01 19:05:00;2021-08-01 19:57:00;1513
2297;166;2021-08-01 21:46:00;2021-08-01 22:45:00;109
2294;166;2021-08-02 16:48:00;2021-08-02 17:59:00;1083
284;166;2021-08-03 15:55:00;2021-08-03 16:51:00;1316
286;166;2021-08-03 17:38:00;2021-08-03 18:45:00;47
2293;166;2021-08-03 20:31:00;2021-08-03 21:51:00;106
283;166;2021-08-04 11:52:00;2021-08-04 12:50:00;841
1934;167;2021-07-08 17:40:00;2021-07-08 18:21:00;NA
1937;167;2021-07-09 13:26:00;2021-07-09 14:16:00;1145
1936;167;2021-07-11 21:32:00;2021-07-11 22:29:00;3316
2759;167;2021-07-12 18:17:00;2021-07-12 19:07:00;1188
2758;167;2021-07-13 13:19:00;2021-07-13 14:16:00;1092
275;167;2021-07-14 14:29:00;2021-07-14 15:20:00;1453
273;167;2021-07-16 14:36:00;2021-07-16 15:38:00;2836
2755;167;2021-07-17 16:03:00;2021-07-17 16:48:00;1465
276;167;2021-07-18 15:42:00;2021-07-18 16:45:00;1374
2756;167;2021-07-19 15:09:00;2021-07-19 16:02:00;1344
1935;167;2021-07-20 12:18:00;2021-07-20 13:00:00;1216
274;167;2021-07-21 17:56:00;2021-07-21 18:41:00;1736
1938;167;2021-07-23 14:04:00;2021-07-23 14:57:00;2603
223;167;2021-08-06 16:02:00;2021-08-06 16:51:00;20225
224;167;2021-08-07 16:17:00;2021-08-07 17:14:00;1406
227;167;2021-08-09 12:30:00;2021-08-09 13:15:00;2596
226;167;2021-08-10 11:08:00;2021-08-10 11:46:00;1313
199;168;2021-07-13 14:04:00;2021-07-13 14:56:00;NA
200;168;2021-07-13 15:55:00;2021-07-13 16:53:00;59
204;168;2021-07-13 17:57:00;2021-07-13 18:50:00;64
202;168;2021-07-16 18:24:00;2021-07-16 18:58:00;4294
201;168;2021-07-19 16:54:00;2021-07-19 17:48:00;4196
320;168;2021-08-16 12:05:00;2021-08-16 13:25:00;39977
324;168;2021-08-16 14:39:00;2021-08-16 15:48:00;74
322;168;2021-08-20 19:18:00;2021-08-20 20:11:00;5970
323;168;2021-08-22 17:52:00;2021-08-22 18:52:00;2741
321;168;2021-08-26 15:12:00;2021-08-26 16:26:00;5540
2650;169;2021-07-23 16:09:00;2021-07-23 17:06:00;NA
2651;169;2021-07-23 18:39:00;2021-07-23 19:38:00;93
2652;169;2021-07-27 11:04:00;2021-07-27 11:54:00;5246
2648;169;2021-07-30 08:33:00;2021-07-30 09:59:00;4119
1793;169;2021-08-07 15:22:00;2021-08-07 16:02:00;11843
1789;169;2021-08-08 17:32:00;2021-08-08 18:20:00;1530
1790;169;2021-08-08 20:16:00;2021-08-08 21:03:00;116
1791;169;2021-08-13 14:44:00;2021-08-13 15:32:00;6821
1794;169;2021-08-13 16:14:00;2021-08-13 17:06:00;42
726;170;2021-07-15 18:40:00;2021-07-15 19:19:00;NA
724;170;2021-07-16 12:54:00;2021-07-16 13:44:00;1055
725;170;2021-07-17 11:36:00;2021-07-17 12:25:00;1312
721;170;2021-07-18 14:38:00;2021-07-18 15:17:00;1573
722;170;2021-07-19 14:07:00;2021-07-19 14:48:00;1370
1515;170;2021-08-10 18:43:00;2021-08-10 19:42:00;31915
1518;170;2021-08-10 21:03:00;2021-08-10 21:49:00;81
1514;170;2021-08-13 18:36:00;2021-08-13 19:55:00;4127
1078;171;2021-07-13 17:04:00;2021-07-13 17:57:00;NA
1075;171;2021-07-17 12:14:00;2021-07-17 13:10:00;5417
1080;171;2021-07-17 14:31:00;2021-07-17 15:23:00;81
1079;171;2021-07-18 20:37:00;2021-07-18 21:27:00;1754
1076;171;2021-07-19 17:16:00;2021-07-19 18:25:00;1189
2939;171;2021-08-10 14:51:00;2021-08-10 15:43:00;31466
2940;171;2021-08-10 17:31:00;2021-08-10 18:27:00;108
2938;171;2021-08-13 16:50:00;2021-08-13 17:28:00;4223
2936;171;2021-08-15 20:14:00;2021-08-15 21:12:00;3046
3040;172;2021-08-07 18:21:00;2021-08-07 18:54:00;NA
3041;172;2021-08-12 21:57:00;2021-08-12 22:33:00;7383
3037;172;2021-08-13 17:33:00;2021-08-13 18:14:00;1140
2475;172;2021-09-03 15:17:00;2021-09-03 16:00:00;30063
696;172;2021-09-04 16:17:00;2021-09-04 16:54:00;1457
2474;172;2021-09-04 18:41:00;2021-09-04 19:39:00;107
694;172;2021-09-05 19:04:00;2021-09-05 20:01:00;1405
692;172;2021-09-06 16:27:00;2021-09-06 17:08:00;1226
691;172;2021-09-07 18:41:00;2021-09-07 19:12:00;1533
2476;172;2021-09-08 18:55:00;2021-09-08 20:00:00;1423
693;172;2021-09-10 11:59:00;2021-09-10 12:41:00;2399
2477;172;2021-09-10 13:40:00;2021-09-10 14:32:00;59
195;173;2021-07-18 11:40:00;2021-07-18 12:55:00;NA
193;173;2021-07-19 10:09:00;2021-07-19 11:33:00;1274
194;173;2021-07-19 12:40:00;2021-07-19 13:40:00;67
197;173;2021-07-20 16:00:00;2021-07-20 16:57:00;1580
1886;173;2021-08-16 10:43:00;2021-08-16 12:09:00;38506
1887;173;2021-08-16 12:29:00;2021-08-16 13:50:00;20
1888;173;2021-08-22 13:16:00;2021-08-22 14:03:00;8606
1889;173;2021-08-24 13:41:00;2021-08-24 14:48:00;2858
1539;174;2021-09-03 18:34:00;2021-09-03 19:55:00;NA
1542;174;2021-09-04 16:17:00;2021-09-04 17:04:00;1222
1537;174;2021-09-05 17:24:00;2021-09-05 18:29:00;1460
1538;174;2021-09-05 19:29:00;2021-09-05 20:32:00;60
1541;174;2021-09-05 22:02:00;2021-09-05 22:54:00;90
1540;174;2021-09-07 16:59:00;2021-09-07 18:03:00;2525
1271;174;2021-09-15 12:50:00;2021-09-15 13:47:00;11207
2807;174;2021-09-15 15:08:00;2021-09-15 16:03:00;81
2804;174;2021-09-16 15:32:00;2021-09-16 16:34:00;1409
2806;174;2021-09-16 18:10:00;2021-09-16 18:57:00;96
1267;174;2021-09-17 17:02:00;2021-09-17 17:56:00;1325
2808;174;2021-09-17 20:54:00;2021-09-17 21:58:00;178
1270;174;2021-09-20 16:12:00;2021-09-20 16:43:00;3974
2805;174;2021-09-21 10:52:00;2021-09-21 11:55:00;1089
1269;174;2021-09-23 16:56:00;2021-09-23 17:55:00;3181
2803;174;2021-09-25 17:24:00;2021-09-25 18:33:00;2849
2197;175;2021-09-01 13:24:00;2021-09-01 14:22:00;NA
2198;175;2021-09-01 14:51:00;2021-09-01 15:45:00;29
2201;175;2021-09-02 14:57:00;2021-09-02 16:12:00;1392
2202;175;2021-09-05 19:20:00;2021-09-05 20:17:00;4508
2200;175;2021-09-08 17:53:00;2021-09-08 19:12:00;4176
2854;175;2021-09-14 14:32:00;2021-09-14 15:19:00;8360
2852;175;2021-09-15 11:48:00;2021-09-15 12:42:00;1229
2853;175;2021-09-17 13:45:00;2021-09-17 14:57:00;2943
1397;175;2021-09-18 10:48:00;2021-09-18 12:04:00;1191
1393;175;2021-09-20 11:35:00;2021-09-20 12:54:00;2851
1395;175;2021-09-20 13:21:00;2021-09-20 14:36:00;27
1398;175;2021-09-20 15:02:00;2021-09-20 16:01:00;26
2856;175;2021-09-21 16:41:00;2021-09-21 17:27:00;1480
1396;175;2021-09-21 19:27:00;2021-09-21 20:17:00;120
1941;176;2021-08-22 19:09:00;2021-08-22 20:06:00;NA
1944;176;2021-08-22 21:10:00;2021-08-22 21:48:00;64
1942;176;2021-08-24 16:36:00;2021-08-24 17:17:00;2568
1940;176;2021-08-31 16:20:00;2021-08-31 17:20:00;10023
2312;176;2021-09-13 19:04:00;2021-09-13 19:59:00;18824
2313;176;2021-09-14 17:16:00;2021-09-14 18:12:00;1277
2316;176;2021-09-15 09:32:00;2021-09-15 10:37:00;920
2311;176;2021-09-17 15:26:00;2021-09-17 16:24:00;3169
2315;176;2021-09-17 17:35:00;2021-09-17 18:37:00;71
2314;176;2021-09-18 18:34:00;2021-09-18 19:18:00;1437
1164;177;2021-08-10 13:22:00;2021-08-10 14:21:00;NA
1160;177;2021-08-12 11:31:00;2021-08-12 12:14:00;2710
1159;177;2021-08-13 15:07:00;2021-08-13 15:54:00;1613
1161;177;2021-08-16 18:06:00;2021-08-16 19:15:00;4452
1177;177;2021-08-19 18:40:00;2021-08-19 19:37:00;4285
1180;177;2021-08-20 14:47:00;2021-08-20 16:07:00;1150
1181;177;2021-08-20 17:24:00;2021-08-20 18:40:00;77
1178;177;2021-08-22 17:27:00;2021-08-22 18:47:00;2807
3344;178;2021-07-07 18:27:00;2021-07-07 19:27:00;NA
1578;178;2021-07-08 18:20:00;2021-07-08 19:04:00;1373
3346;178;2021-07-08 20:36:00;2021-07-08 21:32:00;92
1575;178;2021-07-09 10:55:00;2021-07-09 11:46:00;803
3343;178;2021-07-11 18:47:00;2021-07-11 20:08:00;3301
3347;178;2021-07-11 20:21:00;2021-07-11 21:18:00;13
1577;178;2021-07-16 14:51:00;2021-07-16 15:34:00;6813
3348;178;2021-07-18 17:53:00;2021-07-18 19:04:00;3019
3166;178;2021-07-25 17:02:00;2021-07-25 18:00:00;9958
3165;178;2021-07-26 13:27:00;2021-07-26 14:17:00;1167
3167;178;2021-07-27 19:20:00;2021-07-27 20:16:00;1743
3168;178;2021-07-27 21:47:00;2021-07-27 22:15:00;91
85;178;2021-07-29 17:03:00;2021-07-29 17:44:00;2568
86;178;2021-07-31 10:30:00;2021-07-31 11:17:00;2446
90;178;2021-08-01 18:52:00;2021-08-01 19:40:00;1895
88;178;2021-08-02 09:40:00;2021-08-02 10:21:00;840
87;178;2021-08-07 12:48:00;2021-08-07 13:36:00;7347
1896;178;2021-08-08 14:59:00;2021-08-08 15:46:00;1523
1894;178;2021-08-10 16:24:00;2021-08-10 17:47:00;2918
2885;179;2021-08-09 17:42:00;2021-08-09 18:32:00;NA
2882;179;2021-08-10 18:48:00;2021-08-10 19:37:00;1456
2881;179;2021-08-12 09:09:00;2021-08-12 09:57:00;2252
2886;179;2021-08-13 16:23:00;2021-08-13 17:15:00;1826
3207;179;2021-08-23 12:00:00;2021-08-23 12:52:00;14085
3205;179;2021-08-26 13:44:00;2021-08-26 14:40:00;4372
3206;179;2021-08-26 15:33:00;2021-08-26 16:23:00;53
3208;179;2021-08-26 17:32:00;2021-08-26 18:29:00;69
697;179;2021-09-03 15:18:00;2021-09-03 16:30:00;11329
700;179;2021-09-07 15:35:00;2021-09-07 16:17:00;5705
3386;179;2021-09-08 14:57:00;2021-09-08 15:54:00;1360
3388;179;2021-09-08 17:21:00;2021-09-08 18:20:00;87
3385;179;2021-09-09 14:52:00;2021-09-09 15:49:00;1232
698;179;2021-09-09 16:33:00;2021-09-09 17:39:00;44
3390;179;2021-09-10 18:41:00;2021-09-10 19:37:00;1502
702;179;2021-09-10 20:12:00;2021-09-10 20:55:00;35
3387;179;2021-09-15 16:20:00;2021-09-15 17:20:00;6925
2021;180;2021-07-25 15:07:00;2021-07-25 15:57:00;NA
2020;180;2021-07-26 15:38:00;2021-07-26 16:22:00;1421
2022;180;2021-07-26 18:00:00;2021-07-26 18:55:00;98
2017;180;2021-07-31 18:46:00;2021-07-31 19:43:00;7191
2740;180;2021-08-14 14:56:00;2021-08-14 15:36:00;19873
2737;180;2021-08-19 12:28:00;2021-08-19 13:20:00;7012
2739;180;2021-08-24 17:59:00;2021-08-24 18:52:00;7479
1215;181;2021-07-15 15:05:00;2021-07-15 16:07:00;NA
2138;181;2021-07-16 07:56:00;2021-07-16 08:35:00;949
2142;181;2021-07-17 10:58:00;2021-07-17 11:50:00;1583
2137;181;2021-07-20 10:19:00;2021-07-20 11:04:00;4229
2139;181;2021-07-20 11:58:00;2021-07-20 12:40:00;54
1216;181;2021-07-21 18:32:00;2021-07-21 19:22:00;1792
1213;181;2021-07-25 11:55:00;2021-07-25 12:45:00;5313
2420;182;2021-08-10 18:31:00;2021-08-10 19:32:00;NA
2422;182;2021-08-10 20:06:00;2021-08-10 21:22:00;34
2424;182;2021-08-12 19:02:00;2021-08-12 19:46:00;2740
2421;182;2021-08-13 14:40:00;2021-08-13 15:41:00;1134
505;182;2021-08-17 11:13:00;2021-08-17 11:53:00;5492
508;182;2021-08-17 15:04:00;2021-08-17 15:53:00;191
509;182;2021-08-17 16:57:00;2021-08-17 17:36:00;64
510;182;2021-08-20 18:12:00;2021-08-20 19:02:00;4356
507;182;2021-08-26 18:18:00;2021-08-26 18:58:00;8596
2840;183;2021-07-14 14:11:00;2021-07-14 15:22:00;NA
2841;183;2021-07-14 15:48:00;2021-07-14 16:59:00;26
2844;183;2021-07-14 18:04:00;2021-07-14 19:12:00;65
2842;183;2021-07-15 13:31:00;2021-07-15 14:26:00;1099
2843;183;2021-07-18 19:07:00;2021-07-18 20:06:00;4601
737;183;2021-07-25 14:54:00;2021-07-25 15:43:00;9768
733;183;2021-07-26 07:23:00;2021-07-26 08:16:00;940
734;183;2021-07-26 09:20:00;2021-07-26 10:13:00;64
735;183;2021-07-26 11:01:00;2021-07-26 11:46:00;48
736;183;2021-08-02 17:28:00;2021-08-02 18:37:00;10422
2529;184;2021-07-08 14:44:00;2021-07-08 15:36:00;NA
1027;184;2021-07-09 15:23:00;2021-07-09 16:36:00;1427
1029;184;2021-07-09 18:21:00;2021-07-09 19:27:00;105
2527;184;2021-07-11 15:00:00;2021-07-11 15:52:00;2613
2532;184;2021-07-12 11:03:00;2021-07-12 11:55:00;1151
1028;184;2021-07-13 14:50:00;2021-07-13 15:24:00;1615
2531;184;2021-07-16 15:21:00;2021-07-16 16:07:00;4317
1030;184;2021-07-18 10:49:00;2021-07-18 12:15:00;2562
673;184;2021-07-21 12:57:00;2021-07-21 14:10:00;4362
674;184;2021-07-21 15:19:00;2021-07-21 15:54:00;69
675;184;2021-07-26 19:29:00;2021-07-26 20:31:00;7415
678;184;2021-07-27 16:41:00;2021-07-27 17:48:00;1210
2459;184;2021-08-05 18:28:00;2021-08-05 19:23:00;13000
634;184;2021-08-08 11:09:00;2021-08-08 12:06:00;3826
633;184;2021-08-09 12:33:00;2021-08-09 13:26:00;1467
632;184;2021-08-10 16:59:00;2021-08-10 17:47:00;1653
2456;184;2021-08-10 20:19:00;2021-08-10 21:22:00;152
635;184;2021-08-11 16:46:00;2021-08-11 17:31:00;1164
2457;184;2021-08-12 15:02:00;2021-08-12 16:03:00;1291
636;184;2021-08-15 17:18:00;2021-08-15 18:38:00;4395
2455;184;2021-08-15 19:45:00;2021-08-15 20:21:00;67
126;185;2021-07-15 16:21:00;2021-07-15 17:11:00;NA
121;185;2021-07-17 17:41:00;2021-07-17 18:20:00;2910
